Frequency (MHz),Intensity,Center Freq,Cavity Position,,,,,,,,,,
11770.25,9.11E-05,11970.5,24.001639,,,,,,,,,,
11770.3,7.10E-05,11971,24.01464705,,,,,,,,,,
11770.35,3.39E-05,11971.5,24.02623858,,,,,,,,,,
11770.4,2.55E-05,11972,24.0400491,,,,,,,,,,
11770.45,1.21E-05,11972.5,24.05230366,,,,,,,,,,
11770.5,1.59E-05,11973,24.06415069,,,,,,,,,,
11770.55,4.17E-05,11973.5,24.07718678,,,,,,,,,,
11770.6,4.07E-05,11974,24.08887584,,,,,,,,,,
11770.65,2.53E-05,11974.5,24.10222038,,,,,,,,,,
11770.7,2.82E-05,11975,24.11296018,,,,,,,,,,
11770.75,2.09E-05,11975.5,24.1263699,,,,,,,,,,
11770.75,0.000127544,11976,24.13901489,,,,,,,,,,
11770.8,0.000149936,11976.5,24.15233687,,,,,,,,,,
11770.85,0.000152299,11977,24.16386509,,,,,,,,,,
11770.9,0.000101316,11977.5,24.17596143,,,,,,,,,,
11770.95,6.84E-06,11978,24.18841023,,,,,,,,,,
11771,7.64E-05,11978.5,24.20133661,,,,,,,,,,
11771.05,5.27E-05,11979,24.21275825,,,,,,,,,,
11771.1,7.10E-05,11979.5,24.22544377,,,,,,,,,,
11771.15,0.000159881,11980,24.23742126,,,,,,,,,,
11771.2,0.000175974,11980.5,24.25116465,,,,,,,,,,
11771.25,0.000119441,11981,24.26352688,,,,,,,,,,
11771.25,4.65E-05,11981.5,24.27510231,,,,,,,,,,
11771.3,5.99E-05,11982,24.28784856,,,,,,,,,,
11771.35,6.51E-05,11982.5,24.30169205,,,,,,,,,,
11771.4,4.68E-05,11983,24.31296472,,,,,,,,,,
11771.45,4.15E-05,11983.5,24.32475142,,,,,,,,,,
11771.5,3.84E-05,11984,24.33794091,,,,,,,,,,
11771.55,3.16E-05,11984.5,24.34952927,,,,,,,,,,
11771.6,4.02E-05,11985,24.36223325,,,,,,,,,,
11771.65,8.87E-05,11985.5,24.37512629,,,,,,,,,,
11771.7,0.000113813,11986,24.3863174,,,,,,,,,,
11771.75,6.10E-05,11986.5,24.39821833,,,,,,,,,,
11771.75,5.83E-05,11987,24.41284049,,,,,,,,,,
11771.8,6.39E-05,11987.5,24.42572843,,,,,,,,,,
11771.85,3.87E-05,11988,24.43634229,,,,,,,,,,
11771.9,2.10E-05,11988.5,24.44986719,,,,,,,,,,
11771.95,4.20E-05,11989,24.46219993,,,,,,,,,,
11772,7.38E-05,11989.5,24.47426844,,,,,,,,,,
11772.05,5.36E-05,11990,24.48796952,,,,,,,,,,
11772.1,3.20E-05,11990.5,24.49874661,,,,,,,,,,
11772.15,6.11E-05,11991,24.51176955,,,,,,,,,,
11772.2,7.54E-05,11991.5,24.52536975,,,,,,,,,,
11772.25,7.76E-05,11992,24.53802271,,,,,,,,,,
11772.25,6.95E-05,11992.5,24.54860379,,,,,,,,,,
11772.3,3.23E-05,11993,24.56193196,,,,,,,,,,
11772.35,8.86E-06,11993.5,24.57471628,,,,,,,,,,
11772.4,4.93E-05,11994,24.58893904,,,,,,,,,,
11772.45,8.68E-05,11994.5,24.60223561,,,,,,,,,,
11772.5,9.39E-05,11995,24.61210843,,,,,,,,,,
11772.55,7.26E-05,11995.5,24.62470625,,,,,,,,,,
11772.6,4.57E-05,11996,24.63855881,,,,,,,,,,
11772.65,6.25E-05,11996.5,24.65008987,,,,,,,,,,
11772.7,7.67E-05,11997,24.66209404,,,,,,,,,,
11772.75,6.86E-05,11997.5,24.67598614,,,,,,,,,,
11772.75,4.55E-05,11998,24.6878562,,,,,,,,,,
11772.8,3.39E-05,11998.5,24.69970454,,,,,,,,,,
11772.85,1.77E-05,11999,24.71107319,,,,,,,,,,
11772.9,1.18E-05,11999.5,24.72364369,,,,,,,,,,
11772.95,1.67E-05,12000,24.73629308,,,,,,,,,,
11773,3.41E-05,12000.5,24.74875224,,,,,,,,,,
11773.05,2.30E-05,12001,24.75967665,,,,,,,,,,
11773.1,5.97E-05,12001.5,24.77042551,,,,,,,,,,
11773.15,8.17E-05,12002,24.78406012,,,,,,,,,,
11773.2,6.26E-05,12002.5,24.79838221,,,,,,,,,,
11773.25,4.14E-05,12003,24.81026971,,,,,,,,,,
11773.25,4.23E-05,12003.5,24.82309547,,,,,,,,,,
11773.3,6.89E-05,12004,24.8328816,,,,,,,,,,
11773.35,8.34E-05,12004.5,24.84771597,,,,,,,,,,
11773.4,5.62E-05,12005,24.86129956,,,,,,,,,,
11773.45,3.01E-06,12005.5,24.87182256,,,,,,,,,,
11773.5,5.29E-05,12006,24.88185579,,,,,,,,,,
11773.55,6.35E-05,12006.5,24.89542237,,,,,,,,,,
11773.6,2.11E-05,12007,24.90878753,,,,,,,,,,
11773.65,3.02E-05,12007.5,24.92069042,,,,,,,,,,
11773.7,6.92E-05,12008,24.93356411,,,,,,,,,,
11773.75,8.58E-05,12008.5,24.94327032,,,,,,,,,,
11773.75,6.63E-05,12009,24.95649089,,,,,,,,,,
11773.8,7.61E-05,12009.5,24.96942339,,,,,,,,,,
11773.85,0.000102292,12010,24.98004489,,,,,,,,,,
11773.9,0.000113422,12010.5,24.99343255,,,,,,,,,,
11773.95,0.000105683,12011,25.00473769,,,,,,,,,,
11774,9.47E-05,12011.5,25.01816368,,,,,,,,,,
11774.05,7.92E-05,12012,25.02943849,,,,,,,,,,
11774.1,8.05E-05,12012.5,25.04419719,,,,,,,,,,
11774.15,9.62E-05,12013,25.05439261,,,,,,,,,,
11774.2,8.96E-05,12013.5,25.0687695,,,,,,,,,,
11774.25,4.55E-05,12014,25.08118909,,,,,,,,,,
11774.25,2.95E-05,12014.5,25.09122695,,,,,,,,,,
11774.3,7.80E-06,12015,25.10533895,,,,,,,,,,
11774.35,3.96E-05,12015.5,25.11631784,,,,,,,,,,
11774.4,4.83E-05,12016,25.12928749,,,,,,,,,,
11774.45,2.15E-05,12016.5,25.14151287,,,,,,,,,,
11774.5,2.87E-05,12017,25.15309949,,,,,,,,,,
11774.55,5.76E-05,12017.5,25.16527868,,,,,,,,,,
11774.6,5.23E-05,12018,25.17855029,,,,,,,,,,
11774.65,2.17E-05,12018.5,25.19026768,,,,,,,,,,
11774.7,7.99E-05,12019,25.20300244,,,,,,,,,,
11774.75,0.000108136,12019.5,25.21251593,,,,,,,,,,
11774.75,5.47E-05,12020,25.22629682,,,,,,,,,,
11774.8,3.42E-05,12020.5,25.23765607,,,,,,,,,,
11774.85,2.16E-05,12021,25.25268167,,,,,,,,,,
11774.9,2.85E-05,12021.5,25.26233942,,,,,,,,,,
11774.95,7.31E-05,12022,25.27381886,,,,,,,,,,
11775,8.94E-05,12022.5,25.28734623,,,,,,,,,,
11775.05,6.56E-05,12023,25.30064751,,,,,,,,,,
11775.1,3.69E-05,12023.5,25.31188722,,,,,,,,,,
11775.15,1.95E-05,12024,25.3244919,,,,,,,,,,
11775.2,1.25E-05,12024.5,25.33653343,,,,,,,,,,
11775.25,3.51E-05,12025,25.35015891,,,,,,,,,,
11775.25,4.63E-05,12025.5,25.36055894,,,,,,,,,,
11775.3,0.000109618,12026,25.37338861,,,,,,,,,,
11775.35,0.000130609,12026.5,25.3849713,,,,,,,,,,
11775.4,0.000100661,12027,25.39773524,,,,,,,,,,
11775.45,5.44E-05,12027.5,25.41007052,,,,,,,,,,
11775.5,3.27E-05,12028,25.42113658,,,,,,,,,,
11775.55,5.08E-05,12028.5,25.43366171,,,,,,,,,,
11775.6,6.21E-05,12029,25.44630206,,,,,,,,,,
11775.65,2.52E-05,12029.5,25.45866304,,,,,,,,,,
11775.7,2.57E-05,12030,25.47164556,,,,,,,,,,
11775.75,4.30E-05,12030.5,25.48171593,,,,,,,,,,
11775.75,9.13E-05,12031,25.49318608,,,,,,,,,,
11775.8,0.000100931,12031.5,25.5089137,,,,,,,,,,
11775.85,8.32E-05,12032,25.52045029,,,,,,,,,,
11775.9,3.52E-05,12032.5,25.53209711,,,,,,,,,,
11775.95,3.55E-05,12033,25.54589239,,,,,,,,,,
11776,7.90E-05,12033.5,25.55568099,,,,,,,,,,
11776.05,7.37E-05,12034,25.56956289,,,,,,,,,,
11776.1,4.75E-05,12034.5,25.58369534,,,,,,,,,,
11776.15,4.19E-05,12035,25.59270207,,,,,,,,,,
11776.2,4.36E-05,12035.5,25.6046862,,,,,,,,,,
11776.25,7.01E-05,12036,25.61769142,,,,,,,,,,
11776.25,1.59E-05,12036.5,25.63012708,,,,,,,,,,
11776.3,1.36E-05,12037,25.64204088,,,,,,,,,,
11776.35,4.14E-05,12037.5,25.65394057,,,,,,,,,,
11776.4,5.95E-05,12038,25.66578417,,,,,,,,,,
11776.45,5.06E-05,12038.5,25.68002024,,,,,,,,,,
11776.5,6.00E-05,12039,25.69121136,,,,,,,,,,
11776.55,5.60E-05,12039.5,25.70237482,,,,,,,,,,
11776.6,1.03E-05,12040,25.71603372,,,,,,,,,,
11776.65,9.02E-05,12040.5,25.72923317,,,,,,,,,,
11776.7,0.000105677,12041,25.74111448,,,,,,,,,,
11776.75,5.70E-05,12041.5,25.75208862,,,,,,,,,,
11776.75,3.10E-05,12042,25.76582738,,,,,,,,,,
11776.8,3.38E-05,12042.5,25.77661664,,,,,,,,,,
11776.85,2.69E-05,12043,25.789227,,,,,,,,,,
11776.9,5.22E-05,12043.5,25.80278973,,,,,,,,,,
11776.95,7.66E-05,12044,25.81336653,,,,,,,,,,
11777,8.52E-05,12044.5,25.82474171,,,,,,,,,,
11777.05,8.61E-05,12045,25.8388858,,,,,,,,,,
11777.1,8.38E-05,12045.5,25.85025817,,,,,,,,,,
11777.15,8.38E-05,12046,25.86172128,,,,,,,,,,
11777.2,7.48E-05,12046.5,25.87397641,,,,,,,,,,
11777.25,8.05E-05,12047,25.88583955,,,,,,,,,,
11777.25,9.21E-05,12047.5,25.90134552,,,,,,,,,,
11777.3,8.65E-05,12048,25.91179153,,,,,,,,,,
11777.35,7.91E-05,12048.5,25.92169778,,,,,,,,,,
11777.4,8.49E-05,12049,25.93386779,,,,,,,,,,
11777.45,9.40E-05,12049.5,25.94655711,,,,,,,,,,
11777.5,7.10E-05,12050,25.95937192,,,,,,,,,,
11777.55,1.01E-05,12050.5,25.96968318,,,,,,,,,,
11777.6,4.59E-05,12051,25.98324559,,,,,,,,,,
11777.65,5.72E-05,12051.5,25.99403885,,,,,,,,,,
11777.7,5.22E-05,12052,26.00778554,,,,,,,,,,
11777.75,5.88E-05,12052.5,26.01874981,,,,,,,,,,
11777.75,5.09E-05,12053,26.0306453,,,,,,,,,,
11777.8,3.46E-05,12053.5,26.04262085,,,,,,,,,,
11777.85,2.44E-05,12054,26.05575278,,,,,,,,,,
11777.9,2.00E-05,12054.5,26.06852102,,,,,,,,,,
11777.95,1.46E-05,12055,26.07937553,,,,,,,,,,
11778,4.45E-05,12055.5,26.09326107,,,,,,,,,,
11778.05,6.90E-05,12056,26.10424236,,,,,,,,,,
11778.1,6.49E-05,12056.5,26.11752977,,,,,,,,,,
11778.15,5.69E-05,12057,26.12997965,,,,,,,,,,
11778.2,7.25E-05,12057.5,26.14060387,,,,,,,,,,
11778.25,0.000101534,12058,26.15139198,,,,,,,,,,
11778.25,8.38E-05,12058.5,26.16595572,,,,,,,,,,
11778.3,0.000110491,12059,26.17829646,,,,,,,,,,
11778.35,0.000129076,12059.5,26.1892798,,,,,,,,,,
11778.4,0.000101628,12060,26.20118309,,,,,,,,,,
11778.45,5.81E-05,12060.5,26.21323283,,,,,,,,,,
11778.5,1.91E-05,12061,26.22628435,,,,,,,,,,
11778.55,2.48E-05,12061.5,26.23976934,,,,,,,,,,
11778.6,2.82E-05,12062,26.25065875,,,,,,,,,,
11778.65,2.02E-05,12062.5,26.26073347,,,,,,,,,,
11778.7,4.17E-05,12063,26.27534762,,,,,,,,,,
11778.75,5.67E-05,12063.5,26.28842677,,,,,,,,,,
11778.75,2.81E-05,12064,26.29832929,,,,,,,,,,
11778.8,1.39E-05,12064.5,26.31203302,,,,,,,,,,
11778.85,1.28E-05,12065,26.32322761,,,,,,,,,,
11778.9,2.30E-05,12065.5,26.33693324,,,,,,,,,,
11778.95,4.44E-05,12066,26.34910046,,,,,,,,,,
11779,5.86E-05,12066.5,26.35960442,,,,,,,,,,
11779.05,1.27E-05,12067,26.37199888,,,,,,,,,,
11779.1,6.47E-05,12067.5,26.38584285,,,,,,,,,,
11779.15,8.28E-05,12068,26.3954557,,,,,,,,,,
11779.2,6.37E-05,12068.5,26.40829724,,,,,,,,,,
11779.25,4.80E-05,12069,26.42141571,,,,,,,,,,
11779.25,4.10E-05,12069.5,26.43399895,,,,,,,,,,
11779.3,1.74E-05,12070,26.44674046,,,,,,,,,,
11779.35,5.82E-05,12070.5,26.45943687,,,,,,,,,,
11779.4,9.56E-05,12071,26.46987748,,,,,,,,,,
11779.45,0.000109682,12071.5,26.48316575,,,,,,,,,,
11779.5,0.000120452,12072,26.49445666,,,,,,,,,,
11779.55,0.000134371,12072.5,26.50652221,,,,,,,,,,
11779.6,0.000103037,12073,26.51766507,,,,,,,,,,
11779.65,1.68E-05,12073.5,26.53060549,,,,,,,,,,
11779.7,8.18E-05,12074,26.5420135,,,,,,,,,,
11779.75,8.14E-05,12074.5,26.55627553,,,,,,,,,,
11779.75,6.74E-05,12075,26.56765464,,,,,,,,,,
11779.8,3.89E-05,12075.5,26.5775729,,,,,,,,,,
11779.85,3.93E-05,12076,26.59174715,,,,,,,,,,
11779.9,5.99E-05,12076.5,26.60336384,,,,,,,,,,
11779.95,8.00E-05,12077,26.61515482,,,,,,,,,,
11780,6.77E-05,12077.5,26.62757747,,,,,,,,,,
11780.05,2.04E-05,12078,26.64154301,,,,,,,,,,
11780.1,4.82E-05,12078.5,26.6535051,,,,,,,,,,
11780.15,3.26E-05,12079,26.66581244,,,,,,,,,,
11780.2,3.46E-05,12079.5,26.67657635,,,,,,,,,,
11780.25,6.93E-05,12080,26.68728047,,,,,,,,,,
11780.25,2.90E-05,12080.5,26.69910532,,,,,,,,,,
11780.3,2.15E-05,12081,26.71233464,,,,,,,,,,
11780.35,2.92E-05,12081.5,26.72426326,,,,,,,,,,
11780.4,7.00E-05,12082,26.73622451,,,,,,,,,,
11780.45,0.000109799,12082.5,26.74796005,,,,,,,,,,
11780.5,0.000113589,12083,26.76009388,,,,,,,,,,
11780.55,5.96E-05,12083.5,26.77400805,,,,,,,,,,
11780.6,3.07E-06,12084,26.78474034,,,,,,,,,,
11780.65,4.00E-05,12084.5,26.79693748,,,,,,,,,,
11780.7,7.03E-05,12085,26.80708472,,,,,,,,,,
11780.75,3.72E-05,12085.5,26.82300986,,,,,,,,,,
11780.75,3.81E-05,12086,26.8327288,,,,,,,,,,
11780.8,3.99E-05,12086.5,26.84534514,,,,,,,,,,
11780.85,7.90E-05,12087,26.85672697,,,,,,,,,,
11780.9,0.000117772,12087.5,26.86777529,,,,,,,,,,
11780.95,0.000138619,12088,26.88298743,,,,,,,,,,
11781,0.000113788,12088.5,26.89425835,,,,,,,,,,
11781.05,5.87E-05,12089,26.90514196,,,,,,,,,,
11781.1,4.69E-06,12089.5,26.91674467,,,,,,,,,,
11781.15,3.07E-05,12090,26.93165433,,,,,,,,,,
11781.2,2.69E-05,12090.5,26.94247411,,,,,,,,,,
11781.25,1.71E-05,12091,26.95557796,,,,,,,,,,
11781.25,1.75E-05,12091.5,26.96651256,,,,,,,,,,
11781.3,2.93E-05,12092,26.97858013,,,,,,,,,,
11781.35,2.85E-05,12092.5,26.99236199,,,,,,,,,,
11781.4,3.80E-05,12093,27.00318368,,,,,,,,,,
11781.45,4.09E-05,12093.5,27.01415702,,,,,,,,,,
11781.5,1.96E-05,12094,27.02791662,,,,,,,,,,
11781.55,2.54E-05,12094.5,27.04029721,,,,,,,,,,
11781.6,3.85E-05,12095,27.05111324,,,,,,,,,,
11781.65,3.85E-05,12095.5,27.06158929,,,,,,,,,,
11781.7,3.42E-05,12096,27.07466219,,,,,,,,,,
11781.75,2.20E-05,12096.5,27.08602011,,,,,,,,,,
11781.75,8.44E-05,12097,27.10168835,,,,,,,,,,
11781.8,9.64E-05,12097.5,27.11313499,,,,,,,,,,
11781.85,8.54E-05,12098,27.1229144,,,,,,,,,,
11781.9,6.30E-05,12098.5,27.13489789,,,,,,,,,,
11781.95,6.59E-05,12099,27.14846011,,,,,,,,,,
11782,6.92E-05,12099.5,27.16041682,,,,,,,,,,
11782.05,5.43E-05,12100,27.17262058,,,,,,,,,,
11782.1,2.50E-05,12100.5,27.1843755,,,,,,,,,,
11782.15,2.40E-05,12101,27.19641908,,,,,,,,,,
11782.2,5.67E-05,12101.5,27.2118911,,,,,,,,,,
11782.25,7.40E-05,12102,27.22223063,,,,,,,,,,
11782.25,4.34E-05,12102.5,27.23177849,,,,,,,,,,
11782.3,5.13E-05,12103,27.24417745,,,,,,,,,,
11782.35,2.95E-05,12103.5,27.25843848,,,,,,,,,,
11782.4,9.15E-05,12104,27.26934916,,,,,,,,,,
11782.45,0.000126431,12104.5,27.28115669,,,,,,,,,,
11782.5,9.21E-05,12105,27.29369905,,,,,,,,,,
11782.55,1.89E-05,12105.5,27.30568542,,,,,,,,,,
11782.6,5.82E-05,12106,27.31799162,,,,,,,,,,
11782.65,4.77E-05,12106.5,27.33353719,,,,,,,,,,
11782.7,7.09E-05,12107,27.34188165,,,,,,,,,,
11782.75,0.000124211,12107.5,27.35478708,,,,,,,,,,
11782.75,7.48E-05,12108,27.36819279,,,,,,,,,,
11782.8,6.31E-05,12108.5,27.37896715,,,,,,,,,,
11782.85,0.000101611,12109,27.39074365,,,,,,,,,,
11782.9,8.16E-05,12109.5,27.40242879,,,,,,,,,,
11782.95,5.80E-05,12110,27.41541799,,,,,,,,,,
11783,6.96E-05,12110.5,27.42925949,,,,,,,,,,
11783.05,7.51E-05,12111,27.44050564,,,,,,,,,,
11783.1,1.47E-05,12111.5,27.45080305,,,,,,,,,,
11783.15,8.21E-05,12112,27.46476082,,,,,,,,,,
11783.2,9.25E-05,12112.5,27.47742199,,,,,,,,,,
11783.25,6.87E-05,12113,27.48964065,,,,,,,,,,
11783.25,4.22E-05,12113.5,27.50043089,,,,,,,,,,
11783.3,5.52E-05,12114,27.51450364,,,,,,,,,,
11783.35,6.57E-05,12114.5,27.52641416,,,,,,,,,,
11783.4,7.33E-05,12115,27.53942973,,,,,,,,,,
11783.45,5.01E-05,12115.5,27.55347429,,,,,,,,,,
11783.5,1.75E-05,12116,27.56332332,,,,,,,,,,
11783.55,7.90E-05,12116.5,27.57539024,,,,,,,,,,
11783.6,0.000101125,12117,27.59012952,,,,,,,,,,
11783.65,6.38E-05,12117.5,27.60008815,,,,,,,,,,
11783.7,7.89E-05,12118,27.61392292,,,,,,,,,,
11783.75,0.000136439,12118.5,27.62542556,,,,,,,,,,
11783.75,1.93E-05,12119,27.63644322,,,,,,,,,,
11783.8,5.31E-05,12119.5,27.65177712,,,,,,,,,,
11783.85,7.41E-05,12120,27.66303423,,,,,,,,,,
11783.9,4.80E-05,12120.5,27.67472742,,,,,,,,,,
11783.95,2.09E-05,12121,27.68511769,,,,,,,,,,
11784,3.78E-05,12121.5,27.70049842,,,,,,,,,,
11784.05,6.48E-05,,,,,,,,,,,,
11784.1,7.29E-05,,,,,,,,,,,,
11784.15,3.59E-05,,,,,,,,,,,,
11784.2,2.55E-05,,,,,,,,,,,,
11784.25,4.75E-05,,,,,,,,,,,,
11784.25,6.01E-05,,,,,,,,,,,,
11784.3,0.00011072,,,,,,,,,,,,
11784.35,0.000126149,,,,,,,,,,,,
11784.4,9.17E-05,,,,,,,,,,,,
11784.45,3.16E-05,,,,,,,,,,,,
11784.5,2.94E-05,,,,,,,,,,,,
11784.55,7.83E-05,,,,,,,,,,,,
11784.6,9.91E-05,,,,,,,,,,,,
11784.65,9.58E-05,,,,,,,,,,,,
11784.7,8.37E-05,,,,,,,,,,,,
11784.75,5.45E-05,,,,,,,,,,,,
11784.75,2.99E-05,,,,,,,,,,,,
11784.8,5.47E-05,,,,,,,,,,,,
11784.85,6.43E-05,,,,,,,,,,,,
11784.9,3.78E-05,,,,,,,,,,,,
11784.95,5.18E-05,,,,,,,,,,,,
11785,5.56E-05,,,,,,,,,,,,
11785.05,7.58E-05,,,,,,,,,,,,
11785.1,0.000148015,,,,,,,,,,,,
11785.15,0.000169457,,,,,,,,,,,,
11785.2,0.000138084,,,,,,,,,,,,
11785.25,7.76E-05,,,,,,,,,,,,
11785.25,6.74E-05,,,,,,,,,,,,
11785.3,7.07E-05,,,,,,,,,,,,
11785.35,4.04E-05,,,,,,,,,,,,
11785.4,5.24E-05,,,,,,,,,,,,
11785.45,5.36E-05,,,,,,,,,,,,
11785.5,5.01E-05,,,,,,,,,,,,
11785.55,5.47E-05,,,,,,,,,,,,
11785.6,6.54E-05,,,,,,,,,,,,
11785.65,0.00010801,,,,,,,,,,,,
11785.7,0.000149123,,,,,,,,,,,,
11785.75,0.000162227,,,,,,,,,,,,
11785.75,3.65E-05,,,,,,,,,,,,
11785.8,5.71E-05,,,,,,,,,,,,
11785.85,5.64E-05,,,,,,,,,,,,
11785.9,5.27E-05,,,,,,,,,,,,
11785.95,0.000128389,,,,,,,,,,,,
11786,0.000142375,,,,,,,,,,,,
11786.05,7.71E-05,,,,,,,,,,,,
11786.1,1.18E-05,,,,,,,,,,,,
11786.15,5.81E-05,,,,,,,,,,,,
11786.2,6.66E-05,,,,,,,,,,,,
11786.25,8.95E-05,,,,,,,,,,,,
11786.25,0.000132413,,,,,,,,,,,,
11786.3,0.000101096,,,,,,,,,,,,
11786.35,3.71E-05,,,,,,,,,,,,
11786.4,6.29E-05,,,,,,,,,,,,
11786.45,7.41E-05,,,,,,,,,,,,
11786.5,7.57E-05,,,,,,,,,,,,
11786.55,3.33E-05,,,,,,,,,,,,
11786.6,1.51E-05,,,,,,,,,,,,
11786.65,2.13E-05,,,,,,,,,,,,
11786.7,2.59E-05,,,,,,,,,,,,
11786.75,2.83E-05,,,,,,,,,,,,
11786.75,1.35E-05,,,,,,,,,,,,
11786.8,4.39E-05,,,,,,,,,,,,
11786.85,7.04E-05,,,,,,,,,,,,
11786.9,7.19E-05,,,,,,,,,,,,
11786.95,5.22E-05,,,,,,,,,,,,
11787,3.50E-05,,,,,,,,,,,,
11787.05,4.34E-05,,,,,,,,,,,,
11787.1,6.75E-05,,,,,,,,,,,,
11787.15,9.08E-05,,,,,,,,,,,,
11787.2,9.24E-05,,,,,,,,,,,,
11787.25,9.02E-05,,,,,,,,,,,,
11787.25,8.22E-05,,,,,,,,,,,,
11787.3,8.68E-05,,,,,,,,,,,,
11787.35,0.000119114,,,,,,,,,,,,
11787.4,0.000134707,,,,,,,,,,,,
11787.45,8.57E-05,,,,,,,,,,,,
11787.5,7.38E-05,,,,,,,,,,,,
11787.55,0.000113243,,,,,,,,,,,,
11787.6,0.000112084,,,,,,,,,,,,
11787.65,8.97E-05,,,,,,,,,,,,
11787.7,0.000104452,,,,,,,,,,,,
11787.75,6.70E-05,,,,,,,,,,,,
11787.75,3.45E-05,,,,,,,,,,,,
11787.8,4.51E-05,,,,,,,,,,,,
11787.85,9.74E-05,,,,,,,,,,,,
11787.9,0.000112385,,,,,,,,,,,,
11787.95,7.76E-05,,,,,,,,,,,,
11788,4.39E-05,,,,,,,,,,,,
11788.05,7.18E-05,,,,,,,,,,,,
11788.1,8.77E-05,,,,,,,,,,,,
11788.15,8.31E-05,,,,,,,,,,,,
11788.2,6.23E-05,,,,,,,,,,,,
11788.25,3.50E-05,,,,,,,,,,,,
11788.25,6.83E-05,,,,,,,,,,,,
11788.3,3.57E-05,,,,,,,,,,,,
11788.35,1.56E-05,,,,,,,,,,,,
11788.4,2.18E-05,,,,,,,,,,,,
11788.45,2.43E-05,,,,,,,,,,,,
11788.5,5.52E-05,,,,,,,,,,,,
11788.55,7.65E-05,,,,,,,,,,,,
11788.6,0.000110895,,,,,,,,,,,,
11788.65,0.000146157,,,,,,,,,,,,
11788.7,0.000137424,,,,,,,,,,,,
11788.75,8.35E-05,,,,,,,,,,,,
11788.75,4.35E-05,,,,,,,,,,,,
11788.8,8.03E-05,,,,,,,,,,,,
11788.85,7.08E-05,,,,,,,,,,,,
11788.9,7.78E-05,,,,,,,,,,,,
11788.95,9.76E-05,,,,,,,,,,,,
11789,8.76E-05,,,,,,,,,,,,
11789.05,6.13E-05,,,,,,,,,,,,
11789.1,6.57E-05,,,,,,,,,,,,
11789.15,3.18E-05,,,,,,,,,,,,
11789.2,5.79E-05,,,,,,,,,,,,
11789.25,7.78E-05,,,,,,,,,,,,
11789.25,0.000113221,,,,,,,,,,,,
11789.3,0.000145867,,,,,,,,,,,,
11789.35,0.000111337,,,,,,,,,,,,
11789.4,6.71E-05,,,,,,,,,,,,
11789.45,5.50E-05,,,,,,,,,,,,
11789.5,4.34E-05,,,,,,,,,,,,
11789.55,5.55E-06,,,,,,,,,,,,
11789.6,4.39E-05,,,,,,,,,,,,
11789.65,4.75E-05,,,,,,,,,,,,
11789.7,2.69E-05,,,,,,,,,,,,
11789.75,2.97E-05,,,,,,,,,,,,
11789.75,5.95E-05,,,,,,,,,,,,
11789.8,4.15E-05,,,,,,,,,,,,
11789.85,6.11E-05,,,,,,,,,,,,
11789.9,6.36E-05,,,,,,,,,,,,
11789.95,5.61E-05,,,,,,,,,,,,
11790,8.19E-05,,,,,,,,,,,,
11790.05,0.000116161,,,,,,,,,,,,
11790.1,9.48E-05,,,,,,,,,,,,
11790.15,4.06E-05,,,,,,,,,,,,
11790.2,3.36E-05,,,,,,,,,,,,
11790.25,6.67E-05,,,,,,,,,,,,
11790.25,7.22E-05,,,,,,,,,,,,
11790.3,0.00012346,,,,,,,,,,,,
11790.35,8.26E-05,,,,,,,,,,,,
11790.4,7.03E-05,,,,,,,,,,,,
11790.45,8.28E-05,,,,,,,,,,,,
11790.5,4.80E-05,,,,,,,,,,,,
11790.55,8.95E-05,,,,,,,,,,,,
11790.6,9.90E-05,,,,,,,,,,,,
11790.65,6.06E-05,,,,,,,,,,,,
11790.7,2.49E-05,,,,,,,,,,,,
11790.75,1.07E-05,,,,,,,,,,,,
11790.75,8.48E-05,,,,,,,,,,,,
11790.8,6.02E-05,,,,,,,,,,,,
11790.85,6.57E-05,,,,,,,,,,,,
11790.9,6.91E-05,,,,,,,,,,,,
11790.95,5.93E-05,,,,,,,,,,,,
11791,8.46E-05,,,,,,,,,,,,
11791.05,0.000119662,,,,,,,,,,,,
11791.1,9.13E-05,,,,,,,,,,,,
11791.15,7.08E-05,,,,,,,,,,,,
11791.2,0.000108578,,,,,,,,,,,,
11791.25,9.46E-05,,,,,,,,,,,,
11791.25,4.22E-05,,,,,,,,,,,,
11791.3,6.24E-05,,,,,,,,,,,,
11791.35,0.000108896,,,,,,,,,,,,
11791.4,0.000112064,,,,,,,,,,,,
11791.45,8.16E-05,,,,,,,,,,,,
11791.5,6.79E-05,,,,,,,,,,,,
11791.55,3.93E-05,,,,,,,,,,,,
11791.6,4.94E-05,,,,,,,,,,,,
11791.65,0.000112309,,,,,,,,,,,,
11791.7,8.09E-05,,,,,,,,,,,,
11791.75,1.84E-05,,,,,,,,,,,,
11791.75,0.000108672,,,,,,,,,,,,
11791.8,4.99E-05,,,,,,,,,,,,
11791.85,0.000114047,,,,,,,,,,,,
11791.9,0.000171226,,,,,,,,,,,,
11791.95,0.000129579,,,,,,,,,,,,
11792,4.76E-05,,,,,,,,,,,,
11792.05,6.42E-05,,,,,,,,,,,,
11792.1,7.41E-05,,,,,,,,,,,,
11792.15,3.58E-05,,,,,,,,,,,,
11792.2,0.000119746,,,,,,,,,,,,
11792.25,0.000156092,,,,,,,,,,,,
11792.25,7.40E-05,,,,,,,,,,,,
